No.	Word	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD
3420	精巧	5.600	3.200	0.374	1.327
3421	潛心	5.400	2.800	0.49	1.166
3422	純潔	6.500	2.800	0.707	1.364
3423	留心	4.600	3.600	0.374	1.02
3424	自由自在	6.800	5.300	0.678	1.249
3425	心儀	6.800	4.700	0.51	1.568
3426	同情心	5.500	4.200	1.14	1.47
3427	平整	5.300	2.800	0.4	1.364
3428	母愛	6.700	3.600	0.748	1.02
3429	神童	7.200	4.400	0.927	2.154
3430	頌揚	7.600	5.700	0.374	1.4
3431	樂此不疲	7.100	7.100	1.625	0.583
3432	淳樸	6.000	2.700	0.894	1.166
3433	會心一笑	6.400	4.700	0.49	1.077
3434	學成歸國	7.000	5.900	0.837	1.655
3435	昌盛	7.100	5.600	1.114	0.8
3436	自信滿滿	7.900	6.900	0.8	0.663
3437	豐滿	6.800	4.800	0.245	1.691
3438	端莊	6.000	3.300	0.548	1.327
3439	心想事成	7.700	5.900	0.678	1.744
3440	文雅	6.000	3.200	0.0	1.208
3441	自告奮勇	6.600	6.900	0.374	1.2
3442	報恩	6.300	4.600	0.6	1.625
3443	無瑕	5.800	3.300	1.6	0.6
3444	老練	5.400	3.900	0.583	1.281
3445	興致勃勃	7.600	7.300	0.49	0.678
3446	高高興興	7.800	7.200	0.51	0.748
3447	堅韌	6.100	4.400	0.735	0.97
3448	臉紅	5.600	5.200	0.735	1.691
3449	煥發	5.900	4.400	0.49	0.583
3450	醉心	5.800	4.900	0.4	0.8
3451	叮囑	5.300	4.200	0.6	1.47
3452	慇勤	6.300	5.600	0.6	1.53
3453	達觀	5.500	3.700	0.632	0.748
3454	多產	5.600	3.000	0.583	1.095
3455	虔敬	6.500	3.600	0.632	0.97
3456	守信	6.600	3.500	0.583	0.894
3457	喜感	7.200	5.200	0.51	0.51
3458	有效率	7.000	4.400	0.707	1.463
3459	率真	6.300	4.300	0.812	1.249
3460	自勉	6.200	5.000	1.208	1.14
3461	微微	5.000	2.000	0.0	0.707
3462	安好	6.200	3.600	0.6	0.374
3463	明晰	5.700	3.000	0.4	0.949
3464	雄辯	5.400	6.300	1.393	1.327
3465	恆心	6.500	4.500	0.632	2.049
3466	奮進	7.400	6.800	0.663	1.166
3467	輕輕鬆鬆	6.600	4.900	0.374	1.356
3468	謙遜	6.400	3.500	0.86	0.775
3469	安於	5.300	2.900	0.51	0.49
3470	心滿意足	7.300	5.500	0.748	1.342
3471	活著	5.700	4.800	0.748	1.749
3472	愜意	6.600	3.900	0.735	1.715
3473	溫文儒雅	6.300	3.100	0.4	0.8
3474	傳奇性	6.300	4.400	1.077	2.059
3475	忘不了	5.500	3.900	0.632	1.685
3476	可親	5.900	3.900	0.663	1.02
3477	長進	6.200	4.700	0.4	1.327
3478	恩人	6.800	3.500	0.51	1.612
3479	覺察	5.100	3.900	0.2	1.068
3480	情投意合	6.900	5.200	0.86	1.6
3481	賢人	6.500	2.700	0.632	0.98
3482	俘獲	5.100	4.200	1.281	1.86
3483	你儂我儂	6.800	6.200	0.678	1.077
3484	引吭高歌	6.400	6.900	1.2	0.735
3485	目眩	4.300	4.200	0.872	1.288
3486	入神	5.500	3.000	0.447	0.548
3487	心心相印	6.700	4.500	0.748	0.447
3488	稱心	6.000	3.400	0.0	1.356
3489	肝膽相照	6.500	6.200	0.447	1.47
3490	甜甜蜜蜜	7.100	6.700	0.374	0.6
3491	賢淑	6.600	3.000	0.583	1.225
3492	言歸於好	6.200	4.000	0.678	0.894
3493	貞潔	6.200	2.700	1.166	1.077
3494	廢寢忘食	4.900	5.400	0.97	1.068
3495	獨創性	5.700	4.300	0.51	1.778
3496	稀罕	5.400	4.400	0.86	1.497
3497	意味深長	5.700	4.500	0.51	1.0
3498	施恩	6.200	3.700	0.4	1.47
3499	癡狂	5.700	7.700	1.249	0.51
3500	虔信	6.200	4.600	0.748	1.241
3501	入迷	6.100	5.400	0.917	1.356
3502	有權	5.800	4.800	1.208	2.04
3503	物廉價美	7.000	4.900	0.707	0.8
3504	悠哉	6.400	3.300	0.97	0.6
3505	練成	5.700	3.400	0.748	1.393
3506	盛年	6.000	3.800	0.707	1.288
3507	安安靜靜	5.600	2.200	0.374	0.678
3508	騰躍	7.000	7.000	0.632	0.707
3509	滿面春風	7.600	7.100	0.583	0.663
3510	儒雅	5.900	2.800	0.2	0.748
3511	安睡	5.600	2.200	0.49	0.98
3512	愛憐	6.200	3.600	0.245	0.8
3513	癡心	5.800	6.100	0.6	0.663
3514	神氣活現	7.700	7.000	0.4	0.632
3515	賢慧	6.800	3.300	0.812	1.166
3516	勳績	7.100	4.800	0.917	2.542
3517	出神	6.500	4.800	0.775	1.03
3518	適得其所	6.300	4.300	0.6	0.748
3519	一吐為快	5.700	6.400	0.678	0.583
3520	日久生情	6.500	5.400	0.447	0.97
3521	古雅	6.000	3.000	0.707	1.265
3522	足智多謀	7.700	5.200	0.812	0.748
3523	順當	5.700	3.200	0.4	1.166
3524	謙恭有禮	6.600	3.900	0.49	0.49
3525	心花怒放	7.200	7.200	0.678	0.927
3526	切題	5.300	3.100	0.4	1.428
3527	嘻嘻哈哈	5.600	6.100	1.02	1.2
3528	抒懷	5.700	3.000	0.4	1.095
3529	自滿	4.500	5.700	2.121	1.887
3530	惡行	2.600	5.800	0.583	1.568
3531	奴隸	3.200	4.200	0.51	1.288
3532	孤獨	3.700	2.900	0.51	1.497
3533	雜草	4.700	2.300	0.872	1.4
3534	惶恐	3.300	6.800	0.6	0.4
3535	抹煞	3.800	5.900	0.678	1.068
3536	一往情深	6.700	6.600	0.51	0.86
3537	戰無不勝	7.900	7.500	0.8	0.447
3538	惠顧	5.600	4.300	1.158	0.927
3539	豪勇	6.600	5.800	0.583	1.503
3540	愛人如己	6.900	5.800	0.583	1.03
3541	坦直	6.200	4.200	0.51	0.98
3542	嬌美	6.700	3.800	0.6	1.03
3543	鑒別力	5.400	3.800	0.583	1.166
3544	心誠則靈	6.300	4.400	0.872	1.068
3545	妙不可言	6.900	5.600	0.97	0.8
3546	諧調	5.700	3.600	0.98	1.655
3547	精神百倍	7.500	7.400	0.894	0.735
3548	奢侈	3.400	5.500	1.194	0.5
3549	崩塌	2.900	7.000	0.894	1.173
3550	得不償失	2.400	7.300	0.894	1.304
3551	悽慘	1.700	6.100	0.447	1.245
3552	排山倒海	3.700	6.200	1.204	1.095
3553	一舉數得	7.400	6.300	1.084	1.304
3554	不相上下	6.200	5.800	0.837	0.837
3555	不礙事	4.900	4.500	0.548	0.866
3556	有過之而無不及	4.400	5.500	0.652	0.791
3557	夠格	7.400	6.800	1.14	1.304
3558	粗製濫造	3.200	5.700	0.908	1.204
3559	累贅	2.700	6.400	0.837	1.342
3560	聊勝於無	5.200	4.600	0.57	0.962
3561	莫名其妙	2.900	6.400	2.247	0.962
3562	陰霾	2.700	5.700	1.095	0.671
3563	得分	7.700	7.900	0.837	1.14
3564	從善如流	6.600	6.000	1.14	1.173
3565	深入淺出	6.900	5.300	1.025	1.204
3566	深厚	5.800	4.600	0.837	0.962
3567	清脆	5.300	4.100	0.447	1.084
3568	提心吊膽	2.900	8.000	0.962	0.935
3569	斑駁	4.000	4.000	0.707	0.935
3570	殘破	2.900	4.600	1.025	1.294
3571	殘缺	2.800	4.000	1.095	0.935
3572	渾濁	3.200	4.700	0.908	1.037
3573	盛大	7.500	6.800	1.061	1.304
3574	脫胎換骨	8.200	6.800	1.095	0.837
3575	處變不驚	5.900	5.400	0.894	0.962
3576	通風	5.400	3.900	1.14	1.14
3577	單純	6.400	3.600	1.14	1.14
3578	發病	2.900	7.200	0.894	1.095
3579	病發	2.900	7.200	0.894	1.095
3580	硬化	2.700	6.000	0.975	1.414
3581	稍嫌弱	3.400	4.600	0.894	1.517
3582	超弱	2.200	6.200	0.57	1.095
3583	華而不實	2.900	6.300	0.894	1.151
3584	循序漸進	6.800	4.900	1.037	1.342
3585	掌聲如雷	8.000	7.800	0.935	1.304
3586	游刃有餘	7.600	5.000	1.194	1.541
3587	無往不利	7.000	6.500	1.0	1.225
3588	絢爛奪目	7.200	7.100	1.095	1.194
3589	發瘋	3.200	7.100	1.095	1.245
3590	絞痛	3.100	8.300	1.14	0.975
3591	跑不動	4.000	5.700	0.707	1.396
3592	進退兩難	4.100	6.200	0.894	0.908
3593	亂七八糟	3.100	6.800	0.962	0.837
3594	超人	7.400	7.600	1.14	1.14
3595	週到	7.600	5.600	0.894	0.894
3596	進化	6.400	5.400	0.742	1.517
3597	開趴	6.900	7.900	1.14	1.14
3598	順耳	5.900	5.000	1.025	1.225
3599	微乎其微	4.300	3.900	0.975	0.894
3600	愚昧	2.900	6.200	0.894	0.908
3601	慌張	2.600	7.400	0.548	1.194
3602	摃龜	2.600	6.000	0.894	1.458
3603	暈倒	3.200	5.600	0.908	1.342
3604	勤快	7.000	5.300	0.707	1.304
3605	搞笑	6.500	6.000	1.118	1.458
3606	新穎	6.600	5.900	1.084	0.894
3607	源源不絕	6.500	5.800	1.118	1.351
3608	準時	6.700	4.400	0.975	1.342
3609	肆無忌憚	3.200	6.200	0.758	1.483
3610	腫起來	3.300	6.700	0.975	1.304
3611	腰酸背痛	3.000	6.900	0.612	1.517
3612	落單	3.000	5.000	1.0	1.0
3613	詭異	2.700	6.100	0.837	1.342
3614	欲振乏力	3.000	3.800	0.707	0.837
3615	猙獰	2.000	6.100	1.225	1.245
3616	猝死	1.000	8.000	0.0	1.225
3617	粗淺	3.600	3.200	1.14	1.304
3618	累人	3.500	5.000	0.5	1.225
3619	一覽無遺	6.000	4.800	1.0	1.304
3620	不遑多讓	6.200	4.000	1.255	1.581
3621	專心	7.000	3.400	1.0	1.517
3622	專注	7.100	3.600	1.025	1.342
3623	強有力	7.300	7.200	0.837	1.351
3624	強而有力	7.300	7.200	0.837	1.351
3625	粗線條	4.100	4.200	0.224	1.095
3626	勞民傷財	2.700	5.500	0.671	1.414
3627	單調	4.000	3.200	1.0	1.304
3628	惡名昭彰	1.200	6.600	0.447	1.14
3629	惱人	2.500	5.200	0.5	1.483
3630	得心應手	7.300	4.900	0.671	1.517
3631	深植人心	6.500	5.400	1.323	1.342
3632	清爽	6.900	4.900	0.894	1.342
3633	清清爽爽	6.900	4.900	0.894	1.342
3634	理所當然	6.000	4.900	1.225	1.517
3635	痊癒	7.200	4.900	1.304	1.636
3636	無以復加	3.800	6.100	1.304	1.14
3637	痛心疾首	2.100	8.000	0.894	1.458
3638	痠	4.000	5.000	0.707	1.414
3639	痠軟	3.400	4.600	0.652	1.475
3640	痠痛	2.600	6.100	0.894	1.517
3641	酸痛	2.600	6.100	0.894	1.517
3642	痠痠痛痛	2.600	6.100	0.894	1.517
3643	酸酸痛痛	2.600	6.100	0.894	1.517
3644	盛開	6.800	5.300	1.037	1.396
3645	得寵	7.700	6.800	0.447	1.151
3646	淺顯易懂	6.500	4.700	1.0	1.565
3647	脫穎而出	7.300	6.600	0.837	1.636
3648	復原	6.900	5.200	0.894	1.643
3649	發麻	3.700	4.600	0.447	1.342
3650	硬著頭皮	3.100	5.200	0.894	1.643
3651	詞不達意	3.100	4.700	1.342	1.643
3652	令人費解	3.600	4.300	0.894	1.204
3653	超兇	2.500	7.900	1.5	0.894
3654	無與倫比	7.800	7.300	1.304	1.255
3655	犀利	7.200	6.200	0.837	1.151
3656	硬挺	7.200	5.300	1.151	1.565
3657	童叟無欺	7.000	4.000	1.225	1.414
3658	絕佳	8.200	6.200	0.837	1.304
3659	超重	3.200	5.000	1.304	1.581
3660	亂掉	3.100	4.200	1.025	1.643
3661	傷痕累累	2.300	4.000	0.671	1.414
3662	傻眼	4.100	4.600	1.025	1.782
3663	塞車	3.300	4.400	0.671	1.517
3664	開懷	6.500	7.100	0.5	0.742
3665	順暢	7.400	6.200	0.894	1.304
3666	黃袍加身	7.600	7.400	1.194	1.342
3667	黑白分明	6.000	4.200	1.225	1.643
3668	傲人	7.000	6.400	0.707	1.517
3669	慌亂	3.100	6.300	0.894	1.304
3670	矮人一截	3.100	3.800	0.894	1.095
3671	碎裂	3.100	5.100	0.894	1.517
3672	稚嫩	5.000	3.000	0.707	1.414
3673	綁手綁腳	3.800	4.600	0.758	1.517
3674	勤勞	6.800	4.000	1.037	1.414
3675	煥然一新	7.400	6.000	0.548	1.414
3676	腳踏實地	6.400	4.400	0.822	1.342
3677	萬幸	7.000	5.800	0.791	1.304
3678	解渴	6.600	5.800	0.894	1.304
3679	腫痛	2.900	6.100	1.245	1.597
3680	載浮載沉	3.400	4.000	1.14	1.871
3681	載沉載浮	3.400	4.000	1.14	1.871
3682	過冷	2.900	4.700	1.025	1.483
3683	違和	3.800	4.200	0.274	1.643
3684	鼓噪	3.600	6.600	0.548	1.673
3685	單薄	3.200	3.100	1.304	1.432
3686	惡狠	1.900	6.000	0.742	1.414
3687	無言	3.200	4.200	1.037	1.304
3688	發霉	2.400	4.400	1.14	1.557
3689	超時	3.100	5.500	1.342	1.414
3690	清醒	6.200	3.700	1.095	1.396
3691	爽玩	7.600	6.900	1.14	1.673
3692	盛裝	7.100	4.900	0.894	1.517
3693	無所不包	6.800	4.900	1.304	1.245
3694	萬眾矚目	8.700	7.600	0.447	1.14
3695	過載	2.900	5.800	1.14	1.351
3696	墊底	1.900	4.800	1.025	1.351
3697	寥寥無幾	2.800	4.300	1.037	1.396
3698	屢見不鮮	3.900	3.000	0.652	1.275
3699	彆扭	3.200	5.000	1.037	1.458
3700	萬無一失	8.000	3.400	0.612	1.14
3701	遊刃有餘	7.700	3.000	1.037	1.458
3702	道地	6.600	2.700	1.084	1.483
3703	道道地地	6.600	2.700	1.084	1.483
3704	飽和	5.400	3.200	1.14	1.44
3705	鼎鼎大名	7.800	6.800	0.837	1.351
3706	漏氣	3.300	5.900	0.837	1.475
3707	慘不忍睹	1.800	6.600	0.908	1.14
3708	遙遙無期	2.700	4.000	1.304	1.414
3709	遜	2.200	6.500	1.304	1.414
3710	酷寒	3.500	4.300	1.118	1.204
3711	有助於	6.500	3.200	1.173	1.44
3712	念念不忘	6.200	4.700	1.304	1.396
3713	壽終正寢	2.500	3.900	1.414	1.432
3714	實事求是	6.000	3.300	0.935	1.204
3715	旗鼓相當	7.300	5.000	1.204	1.581
3716	酸澀	3.200	4.900	1.304	1.517
3717	頗重	4.300	5.000	1.255	1.541
3718	鼻塞	3.200	2.800	1.151	0.837
3719	嘩然	3.100	6.800	1.342	1.304
3720	嘴硬	3.000	5.900	1.225	1.597
3721	稱霸	7.300	7.700	1.204	0.975
3722	精闢	7.000	5.300	0.354	1.565
3723	綽綽有餘	7.200	3.000	1.304	1.369
3724	貌美	7.400	4.300	1.14	1.204
3725	赫赫有名	7.700	6.400	1.304	1.342
3726	標新立異	6.300	5.600	1.304	1.517
3727	潦草	3.200	3.600	1.037	1.387
3728	潮溼	3.500	3.600	1.323	1.342
3729	潮濕	3.500	3.600	1.323	1.342
3730	熱死	2.100	6.400	0.894	1.517
3731	皺巴巴	2.500	4.100	1.118	1.245
3732	酷炫	6.800	5.300	1.304	1.204
3733	頗多	6.200	3.400	1.095	1.294
3734	賣力	6.300	6.700	0.975	1.304
3735	銳減	3.500	4.600	1.0	1.387
3736	駝背	3.100	2.500	0.548	1.581
3737	魯莽	2.700	5.600	1.095	1.14
3738	壅塞	2.600	5.400	0.894	1.342
3739	糗爆	2.000	6.800	1.061	1.304
3740	銳利	6.500	4.900	1.0	1.432
3741	憨厚	5.600	3.300	0.962	1.204
3742	整齊劃一	6.200	2.700	1.095	1.204
3743	曇花一現	4.100	5.100	0.742	1.342
3744	樸實	5.900	2.200	0.742	1.095
3745	龜裂	3.900	3.900	0.894	1.245
3746	嚇人	2.300	6.600	0.908	1.387
3747	縮水	3.300	4.900	0.975	1.342
3748	醜陋	2.000	5.900	1.173	1.245
3749	斷線	2.300	5.400	1.304	1.517
3750	無緣	3.400	3.100	0.894	1.432
3751	發癢	3.600	4.900	0.962	1.245
3752	超現實	4.300	6.200	0.975	1.351
3753	腫脹	3.900	5.100	0.894	1.517
3754	過氣	3.000	4.000	1.0	1.414
3755	清新	6.600	3.900	0.822	1.342
3756	無傷大雅	5.100	2.200	0.548	0.837
3757	貼切	5.900	3.600	0.548	1.517
3758	超強	8.000	8.000	0.791	1.0
3759	勤儉	6.800	2.900	1.037	1.597
3760	慘兮兮	2.400	6.000	0.962	1.541
3761	慚愧	2.500	5.100	1.225	1.557
3762	慵懶	4.200	2.600	0.837	1.517
3763	漏水	3.100	4.200	0.894	1.483
3764	漫長	3.700	3.000	0.447	1.414
3765	飽滿	6.200	3.300	0.274	1.565
3766	嘆為觀止	7.500	7.800	1.0	1.151
3767	嘔心瀝血	7.400	6.100	0.962	1.432
3768	圖文並茂	7.600	5.900	0.894	1.245
3769	有利於	7.700	5.100	0.908	1.342
3770	熄火	3.400	4.800	1.342	1.304
3771	聞之色變	3.000	6.600	1.0	1.14
3772	蒼老	2.900	3.300	0.894	1.483
3773	說不過去	3.000	5.100	0.707	1.14
3774	遙不可及	3.700	4.600	0.975	1.557
3775	實實在在	7.000	3.100	1.173	1.342
3776	暢銷	7.800	6.200	1.037	1.351
3777	滴水不漏	7.200	4.300	0.274	1.565
3778	稱職	8.000	3.800	0.707	1.304
3779	精采	8.500	7.100	0.707	1.597
3780	層出不窮	4.400	6.100	0.652	0.894
3781	憔悴	2.700	3.900	0.908	1.245
3782	撐不住	2.600	5.700	0.652	1.605
3783	撲朔迷離	4.000	3.000	0.791	1.541
3784	暫緩	4.300	2.800	1.095	1.304
3785	輕而易舉	6.800	4.800	0.908	1.525
3786	魂牽夢縈	5.800	4.300	1.304	1.483
3787	緊鑼密鼓	5.700	6.200	0.671	1.351
3788	與眾不同	6.800	5.900	0.837	0.894
3789	遠大	6.800	5.700	0.837	0.671
3790	瘙癢	4.000	5.700	0.612	1.44
3791	皺掉	3.600	4.400	0.962	1.342
3792	膚淺	2.700	4.000	0.671	1.458
3793	賠錢	2.400	5.800	0.652	1.351
3794	醉倒	2.100	6.000	0.742	1.541
3795	頗負盛名	7.300	6.900	0.758	1.245
3796	厲害	7.300	7.300	0.671	1.037
3797	寬敞	7.100	4.000	0.548	1.225
3798	憂喜參半	4.800	5.500	0.447	1.225
3799	數一數二	7.100	7.100	1.245	1.084
3800	遺漏	3.600	3.500	0.652	1.414
3801	險峻	3.400	5.400	1.673	1.475
3802	頭暈目眩	3.300	4.900	0.671	1.517
3803	頹廢	2.600	2.800	0.548	0.837
3804	駭人聽聞	2.300	6.800	0.975	1.151
3805	歷久不衰	7.200	4.600	1.255	0.894
3806	激挺	6.500	7.300	1.118	1.304
3807	縝密	6.500	3.800	1.275	1.304
3808	親民	6.900	3.500	0.894	1.5
3809	醒目	6.300	6.600	0.447	1.194
3810	嚇歪	2.900	7.400	1.025	1.517
3811	斷斷續續	3.700	3.800	0.758	1.44
3812	翻車	2.200	7.500	0.758	1.414
3813	藏污納垢	1.900	6.000	0.742	1.225
3814	雜七雜八	2.700	5.200	1.037	1.304
3815	無解	2.600	4.700	1.14	1.304
3816	超速	3.200	7.500	1.304	1.5
3817	過熟	4.400	5.000	1.517	1.414
3818	雞婆	3.000	6.200	1.061	0.908
3819	離奇	4.900	6.900	1.432	1.245
3820	無所遁形	5.800	3.600	0.837	1.342
3821	超群	7.500	6.300	1.118	0.671
3822	精純	7.900	3.900	0.652	1.245
3823	隨心所欲	6.500	3.300	1.414	1.483
3824	險勝	6.400	8.100	0.652	0.894
3825	壞掉	2.600	5.200	1.194	1.304
3826	爛掉	2.100	6.000	1.14	1.0
3827	礙手礙腳	2.000	5.200	0.707	1.44
3828	繪聲繪影	4.400	4.500	0.822	1.414
3829	難受	2.000	7.300	1.225	1.304
3830	優異	8.600	6.500	0.548	1.0
3831	趨之若騖	5.500	5.700	1.225	1.565
3832	鮮艷	7.200	4.300	1.037	1.396
3833	癒合	7.300	3.800	0.671	1.304
3834	簡便	7.200	3.200	1.151	1.643
3835	囉唆	3.200	6.800	1.304	1.643
3836	囉嗦	3.200	6.800	1.304	1.643
3837	囉囉唆唆	3.200	6.800	1.304	1.643
3838	囉囉嗦嗦	3.200	6.800	1.304	1.643
3839	彎腰駝背	3.200	2.600	1.351	1.517
3840	籠統	3.900	2.000	0.742	1.0
3841	髒兮兮	2.100	3.600	1.14	1.14
3842	髒汙	2.300	3.900	0.57	1.14
3843	穩紮穩打	7.700	2.600	0.975	1.517
3844	豐盈	6.800	3.800	0.758	1.304
3845	顧家	7.800	3.600	0.758	1.517
3846	鶴立雞群	8.200	6.200	1.304	1.304
3847	驚天動地	6.300	8.800	0.975	0.447
3848	變差	2.900	5.300	1.025	1.204
3849	變糟	2.200	5.600	0.908	1.557
3850	體無完膚	2.000	6.600	1.225	1.673
3851	枉費	3.000	6.300	1.0	1.483
3852	風靡	6.100	6.800	1.025	1.095
3853	兼備	6.700	3.600	1.204	1.342
3854	精簡	7.100	4.200	0.894	1.643
3855	緩解	6.500	3.000	1.0	1.414
3856	紓解	7.300	3.500	0.671	1.5
3857	盲從	3.100	5.300	1.245	1.483
3858	流失	3.200	4.800	0.57	1.304
3859	耐不住	3.600	7.200	1.14	0.57
3860	倚賴	4.200	4.100	1.44	1.342
3861	容納不下	2.800	4.000	1.643	1.225
3862	獨得	7.000	6.100	1.0	1.245
3863	擴增	6.700	5.100	1.204	1.025
3864	蟬聯	7.800	7.100	1.304	0.894
3865	跟不上	2.900	4.800	1.025	1.304
3866	鄙視	1.700	4.600	0.671	1.342
3867	歷盡滄桑	4.000	5.800	1.0	1.643
3868	激化	6.000	8.000	1.225	1.414
3869	迷上	5.100	7.000	1.342	1.061
3870	豐沛	7.200	3.800	0.447	1.643
3871	乾爽	6.400	2.300	1.084	1.304
3872	美觀	7.700	3.200	0.975	1.643
3873	變塌	3.000	4.200	0.707	0.837
3874	變濁	2.700	4.200	0.837	0.837
3875	看不慣	2.700	5.400	1.095	1.342
3876	看不過去	2.700	5.400	1.095	1.342
3877	納悶	3.900	4.200	0.894	1.304
3878	無能為力	2.000	3.400	0.935	1.517
3879	超悶	2.100	4.900	1.14	1.245
3880	過頭	2.800	5.800	0.447	0.57
3881	離譜	1.900	6.400	0.742	1.194
3882	鬆垮	2.600	5.300	1.342	1.483
3883	超越	6.500	6.700	0.707	0.671
3884	精準	7.500	6.100	1.0	1.517
3885	頗佳	7.100	6.200	0.894	1.525
3886	優越	7.700	6.100	1.304	1.025
3887	應有盡有	6.900	6.100	0.224	1.557
3888	難聽	2.700	5.900	0.837	1.14
3889	顛簸	3.600	5.700	0.418	1.204
3890	繁雜	3.700	5.200	0.975	1.483
3891	龐雜	3.600	5.000	0.418	1.225
3892	嚴苛	3.200	5.800	1.151	1.525
3893	簡約	6.100	3.800	1.14	1.483
3894	豐收	7.200	6.700	1.151	1.204
3895	穩當	7.300	4.600	1.151	1.14
3896	難能可貴	7.400	7.000	1.14	1.173
3897	瀟灑	7.100	6.000	1.294	1.414
3898	曬傷	3.200	6.400	0.908	1.517
3899	纖弱	3.900	3.800	1.14	1.255
3900	變心	2.300	7.000	0.837	1.275
3901	變態	1.700	8.000	0.671	0.935
3902	驟變	3.100	7.000	1.14	1.414
3903	驚艷	6.700	7.600	0.447	0.652
3904	驚豔	6.700	7.600	0.447	0.652
3905	不可小覷	6.700	6.200	0.975	1.304
3906	不亞於	6.100	4.700	0.894	0.837
3907	充盈	6.300	5.400	0.447	0.962
3908	包容	6.700	4.000	0.908	1.458
3909	出言不遜	3.100	7.700	0.962	0.975
3910	白費	2.800	5.500	1.095	1.5
3911	吃不消	3.100	5.700	0.418	1.204
3912	自恃	3.800	5.400	0.758	1.14
3913	冷落	2.900	4.300	0.548	1.396
3914	專精	7.600	5.100	1.084	1.025
3915	崇尚	7.000	6.000	1.061	1.458
3916	眷戀	6.500	5.300	0.612	1.204
3917	喜獲	7.300	7.700	0.671	0.671
3918	榮獲	7.500	7.600	0.5	0.894
3919	耗盡	3.700	5.700	1.037	1.483
3920	臭死	1.600	7.100	0.652	1.342
3921	記錯	3.100	4.600	0.548	1.517
3922	混雜	3.100	4.400	0.742	1.517
3923	滋生	3.100	3.800	1.14	1.643
3924	獨具慧眼	6.900	5.200	0.548	1.789
3925	愛戴	7.100	5.600	0.548	1.673
3926	聽得懂	6.400	4.300	1.084	1.718
3927	超難	2.900	6.400	0.894	1.14
3928	離題	2.900	5.300	0.742	1.396
3929	變臭	2.100	6.700	0.894	1.565
3930	變扁	3.300	4.500	1.304	1.581
3931	無法自拔	3.900	6.500	1.194	1.5
3932	奢求	4.100	6.400	1.245	0.652
3933	猜不透	3.300	3.700	0.837	1.483
3934	痛感	2.800	6.400	0.758	0.418
3935	無神	3.900	2.400	0.742	1.14
3936	漏電	3.700	6.100	1.204	1.517
3937	離異	2.900	5.100	0.548	1.517
3938	曠日廢時	2.600	3.600	1.14	1.342
3939	精進	7.000	6.200	0.707	0.837
3940	療癒	7.100	4.600	0.548	1.14
3941	繁華	7.700	6.000	0.447	1.581
3942	臨危不亂	7.500	4.000	0.5	1.414
3943	舉足輕重	6.200	5.700	1.304	1.204
3944	難懂	3.400	4.000	0.652	1.414
3945	騷包	3.600	5.200	1.14	1.525
3946	鐵齒	3.300	4.700	0.837	1.304
3947	霸道	3.000	7.300	1.275	1.565
3948	黯然失色	2.900	4.200	0.548	1.643
3949	優渥	7.900	5.000	0.548	1.414
3950	豐盛	7.700	5.100	0.447	1.342
3951	穩如泰山	7.300	3.300	0.837	1.095
3952	繽紛	7.800	5.800	0.274	1.304
3953	釋懷	6.800	3.300	0.758	1.304
3954	變老	4.300	3.200	0.671	1.304
3955	變嫩	6.300	3.900	1.095	1.517
3956	鬱悶	2.600	3.900	0.894	1.432
3957	不及	2.200	4.600	1.304	1.517
3958	比不上	2.200	4.600	1.304	1.517
3959	心疼	2.800	6.300	1.304	1.095
3960	驚為天人	8.300	8.500	0.447	0.5
3961	回味	6.400	4.600	1.14	1.194
3962	佩服	7.600	6.400	0.962	0.894
3963	保佑	6.800	5.000	1.255	0.707
3964	看重	6.500	6.500	0.5	1.0
3965	改變不了	3.600	3.600	1.194	1.342
3966	屈就	3.100	4.200	0.894	1.643
3967	抵不過	3.600	3.800	1.14	1.643
3968	拘泥	3.400	3.800	1.387	1.304
3969	放不下	3.100	5.300	1.342	1.483
3970	萌	7.100	5.600	0.418	1.14
3971	愛惜	6.000	4.800	0.707	1.605
3972	跟得上	6.300	4.800	0.975	1.304
3973	獨享	6.200	6.200	0.908	1.643
3974	震撼	5.300	7.600	1.789	0.822
3975	耗損	4.000	5.200	1.225	1.643
3976	損耗	4.000	5.200	1.225	1.643
3977	傷透	2.600	7.600	0.418	1.517
3978	嫌棄	2.400	6.100	1.14	1.245
3979	愧對	3.000	5.400	0.707	1.14
3980	損及	3.000	4.000	0.0	1.581
3981	贏過	7.300	6.200	0.447	0.447
3982	歡度	7.500	6.600	0.866	1.084
3983	乾脆	6.100	5.800	1.245	1.304
3984	變鈍	3.500	3.000	0.707	0.707
3985	不堪	2.900	5.000	0.894	1.414
3986	分不清楚	3.800	3.800	0.447	1.44
3987	遺忘	3.300	3.600	0.671	1.817
3988	昏暗	3.700	3.100	1.204	1.517
3989	美中不足	3.200	4.700	0.837	1.565
3990	一氣呵成	7.400	7.600	1.14	1.14
3991	大名鼎鼎	7.800	7.300	1.095	0.837
3992	不雅	3.200	4.400	0.447	0.894
3993	天下無敵	8.800	8.100	0.447	0.224
3994	水腫	3.000	4.200	1.225	0.837
3995	出血	2.400	6.800	1.14	1.483
3996	平分秋色	5.400	4.000	0.894	1.225
3997	合情合理	5.600	3.800	0.894	1.304
3998	生鏽	3.400	2.800	1.14	1.304
3999	失竊	1.600	6.400	0.548	1.342
4000	三生有幸	6.400	6.800	1.14	1.304
